f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14
-0.06467884,-0.004940938,0.0050541167,0.31637725,0.30103734,-0.77621025,0.021456948,0.0017717673,-0.011844646,-0.00051156845,0.0,0.018831905,0.0,-0.0018200744,0.0
0.36844411,0.022462038,0.0044339783,0.50053996,0.31540143,0.72254056,0.23128887,0.049641103,0.012776376,-0.00051156845,0.0,0.005412036,0.0,0.00032164494,0.0
-0.07627412,0.041446067,0.0040798187,0.4557482,0.30721194,0.84984136,0.22785842,0.029985752,-0.013265147,-0.00051156845,0.0,0.0136704855,0.0,0.000326789,0.0
-0.09386616,0.18360211,-2.555491e-05,0.4351112,0.30610195,0.6069,0.09470589,0.044210687,-0.018544592,-0.00051156845,0.0,-0.055000614,0.0,0.000326789,0.0
0.19497192,0.017148225,0.002866927,0.4573562,0.3005914,0.9289512,0.0467973,-0.020261934,0.012776376,-0.00051156845,0.0,0.0136704855,0.0,-0.00051731727,0.0
0.3470265,0.044521227,0.003969464,0.44500047,0.31235313,0.7861942,-0.028953193,0.062429477,0.012776376,-0.00051156845,0.0,0.012687324,0.0,0.00031633663,0.0
-0.07341607,0.21599121,-0.00014547596,0.37700996,0.25950322,-0.032249242,0.21447502,-0.03648236,-0.018544592,-0.00051156845,0.0,-0.063996606,0.0,0.00031174556,0.0
-0.18439904,-0.2292375,-0.0066306875,0.2931556,0.28909326,-0.9487901,0.107803375,-0.016511431,-0.038093757,-0.00051156845,0.0,-0.16438329,0.0,0.0012506705,0.0
-0.070205085,-0.050076067,0.018113816,0.39985585,0.26880303,0.78053755,-0.27766415,-0.008031583,0.016561927,-0.00051156845,0.0,0.00521951,0.0,0.0008005055,0.0
-0.032969516,-0.0852357,0.08752218,-0.8073086,-0.870396,-0.58196616,-0.34221494,0.04787578,-0.020165132,-0.00051156845,0.0,-0.0969516,0.0,0.01824251,0.0
0.1989587,-0.11033025,0.012400197,0.4346047,0.28986803,0.50177693,-0.09081905,0.008294373,0.013691484,-0.00051156845,0.0,0.009164275,0.0,0.0007953614,0.0
-0.09472283,0.025938712,0.0028469623,0.42580354,0.30989507,0.7234992,0.22230993,0.048275016,-0.018544592,0.00176687,0.0,0.014631156,0.0,-0.00052191067,0.0
-0.067191176,0.0013989946,0.00043180923,0.37940854,0.25328735,-0.044848252,0.1631486,-0.027576819,0.018575493,-0.00051156845,0.0,0.021486064,0.0,0.00030643726,0.0
-0.0852437,0.00779127,0.00037859654,0.33349133,0.2780905,-0.45892102,0.16476367,-0.027898598,0.018575493,-0.00051156845,0.0,0.021486064,0.0,0.00030643726,0.0
0.1276864,0.092563406,0.0016931874,0.46012434,0.31013685,0.6358139,0.23286276,-0.02091709,-0.013265147,-0.00051156845,0.0,0.013680661,0.0,0.00032164494,0.0
0.2746695,-0.060615856,0.009134407,0.43419084,0.28961277,0.7116987,-0.32465884,-0.04183305,-0.014885687,0.00176687,0.0,0.009046255,0.0,0.0006071701,0.0
-0.054055672,-0.042032566,0.005782665,0.29250363,0.28868112,-0.88121116,-0.6318747,-0.015403357,0.011973486,-0.00051156845,0.0,0.018831905,0.0,-0.02294441,0.0
-0.101973034,0.032260634,0.0029342638,0.344617,0.25815824,-0.37936288,-0.06191801,0.014011482,-0.01712409,-0.00051156845,0.0,0.004240696,0.0,-0.0007966934,0.0
0.054532483,-0.13404214,-0.0034766914,-0.9742876,-1.7920845,-0.516518,0.15001705,0.04839629,-0.003206898,0.00061280857,0.0,0.023886181,0.0,-0.0019612075,0.0
0.11455158,0.010816414,0.006490165,0.3181134,0.24836592,-0.43166077,-0.25591648,0.014817022,-0.011844646,0.00176687,0.0,0.010482994,0.0,0.0004947928,0.0
-0.072038874,-0.11473019,0.0011268685,-0.112236015,-0.7421023,-0.6959423,0.09830919,-0.029110929,0.020403998,-0.00051156845,0.0,0.022052448,0.0,0.0012351108,0.0
0.38895932,-0.062349677,0.0023869649,0.34481218,0.27433494,-0.5530594,-0.25095296,0.047857802,-0.014885687,0.00176687,0.0,0.019247089,0.0,-0.00093960087,0.0
-0.10211402,0.012419647,0.0104189,0.2957209,0.29726386,-0.9395204,0.16139582,0.010467891,0.018575493,-0.00051156845,0.0,0.017409302,0.0,-0.0018200744,0.0
-0.09798726,0.026548488,0.00055173034,0.44356155,0.31028482,0.64277864,0.22547086,-0.02305158,-0.018544592,-0.00051156845,0.0,0.020279406,0.0,0.000326789,0.0
-0.105750315,-0.05010905,0.006257496,-0.049289778,-0.7504276,-0.7099764,-0.297134,-0.014992001,-0.026213655,0.00176687,0.0,0.0214521,0.0,0.018054318,0.0
-0.066443995,-0.11647359,0.0002981958,-0.13486665,-0.3952037,-0.21693788,0.12742674,-0.017233979,0.020403998,-0.00051156845,0.0,0.022052448,0.0,-0.0009322208,0.0
-0.032777436,-0.010618501,0.0065615997,-0.0919555,-0.26646253,-0.55774343,-0.3657221,0.014929199,0.014843929,-0.00051156845,0.0,0.010955671,0.0,0.009567242,0.0
0.37673208,0.09418584,-0.011284118,-0.6541118,-0.8894128,-0.43553168,0.23544778,0.029812805,0.012776376,-2.1828835e-05,0.0,0.0059102727,0.0,0.0009444415,0.0
-0.3035684,-0.010292894,-0.008680779,0.2605604,0.25799435,-1.0300963,-0.21720187,0.010307725,-0.024593115,-0.00051156845,0.0,-0.17565188,0.0,-0.0018200744,0.0
-0.03413522,0.13633165,0.0089074485,0.38170323,0.26281345,0.060361657,0.061683435,0.02198727,-0.013265147,-0.00051156845,0.0,-0.0074704206,0.0,-0.0007966934,0.0
0.32187355,-0.0006530072,0.012409163,0.356612,0.2936527,0.22638798,-0.48228964,0.0078081167,0.011973486,-0.00051156845,0.0,0.010482994,0.0,-0.005088053,0.0
0.15633775,0.079035655,0.002047347,-0.36357176,-0.20134288,0.47122365,0.19142406,0.0020780296,-0.013265147,-0.00051156845,0.0,0.0052492768,0.0,0.0005098363,0.0
0.3078377,0.009908837,-0.005404018,-0.27782625,-0.4466379,0.5048001,0.09138995,0.021407377,0.012776376,-0.00051156845,0.0,0.0044356426,0.0,0.00030608516,0.0
-0.09109194,0.10048648,0.0031028818,0.31334877,0.31219858,-0.82110256,0.28942958,0.009489753,0.012776376,-0.00051156845,0.0,0.0075128814,0.0,-0.0018210869,0.0
-0.06747368,-0.005901949,0.0032935124,0.38903502,0.27972743,0.5593941,-0.35624713,0.0039228164,0.017772604,-0.00051156845,0.0,0.018768998,0.0,0.0011464644,0.0
-0.05748421,0.07806708,-0.0077906493,0.45108518,0.30635396,0.7085705,0.2092416,-0.022547122,-0.013265147,0.00176687,0.0,0.0059528355,0.0,-0.0005275163,0.0
0.22636503,-0.14517061,0.004661533,0.32837734,0.2774782,-0.90234417,0.1501859,0.009619876,0.020403998,-0.00051156845,0.0,0.018646762,0.0,-0.0022485624,0.0
-0.13938616,0.004941441,-0.0063211583,0.44911066,0.30602106,0.68017733,0.23623313,0.025797067,-0.024593115,-0.00051156845,0.0,-0.16266009,0.0,-0.00052191067,0.0
0.3713043,0.031066027,-0.015348666,0.50624305,0.31875068,0.64704025,0.30424878,-0.021658346,0.012776376,-0.00051156845,0.0,0.005412036,0.0,0.00032164494,0.0
-0.06809359,0.079631105,-0.0052188537,0.4414397,0.30695832,0.80917823,0.039107133,-0.0126911225,-0.013265147,-0.00051156845,0.0,-0.08758332,0.0,0.00051498035,0.0
-0.024780108,-0.004937198,0.006614812,-0.65814394,-0.74961454,0.3781607,-0.2000933,0.010726094,0.014843929,-0.00051156845,0.0,0.008727763,0.0,0.00049411226,0.0
-0.013797052,-0.076232076,0.006627855,0.38156727,0.28459623,0.281993,-0.03785073,0.0029754958,0.013691484,-0.00051156845,0.0,0.015190832,0.0,0.0006071701,0.0
-0.043130893,0.021099849,0.00026693085,-0.741989,-0.49936604,0.35136583,0.149059,0.0090831835,0.012776376,-0.00051156845,0.0,0.018251257,0.0,0.0004994206,0.0
0.45098013,-0.0970894,0.0028579612,0.5097312,0.29498065,0.9156613,0.03970535,0.032728255,0.020403998,-0.00051156845,0.0,0.0159011,0.0,0.0006071701,0.0
0.21686272,-0.10738799,0.0024293908,0.4893255,0.3045725,0.9676731,0.20402631,-0.008030648,0.020403998,-0.00051156845,0.0,0.0159011,0.0,0.0006071701,0.0
-0.059423834,0.10943958,0.009833636,0.4288684,0.30366698,0.708532,0.047666043,0.16644731,-0.018544592,-0.00051156845,0.0,0.0032552215,0.0,0.00051498035,0.0
0.36468586,0.0855413,-0.005404018,0.512902,0.3167447,0.7603686,0.26442206,0.01891848,-0.013265147,0.00176687,0.0,0.005412036,0.0,0.00032164494,0.0
-0.085514225,0.1070417,-0.027141865,0.32598686,0.28878015,-0.53128064,-0.010402451,-0.01962125,0.017772604,-0.00051156845,0.0,0.007085347,0.0,-0.0005167184,0.0
0.2128114,0.00045083568,0.0031021563,0.3576856,0.24950127,-0.21336946,-0.060004767,-0.019044893,-0.011844646,-0.00051156845,0.0,0.018831905,0.0,0.00030660146,0.0
-0.012323283,-0.014542615,0.03267805,0.41255957,0.2748793,0.62336713,-0.5668892,-0.031862248,-0.014885687,-0.00051156845,0.0,-0.063901685,0.0,0.006755681,0.0
0.3363198,-0.02539808,0.0031286338,0.4430938,0.28714287,0.57512724,-0.84205735,-0.015645862,0.011973486,-0.00051156845,0.0,0.009115173,0.0,0.00326694,0.0
-0.091127746,0.095855914,0.0033114764,0.43441448,0.3075582,0.60638106,0.023627054,-0.010822416,-0.018544592,0.00176687,0.0,0.0060998728,0.0,0.00051498035,0.0
-0.3410384,-0.14358519,0.0028704149,0.30033377,0.29313558,-0.879212,0.111722015,0.008048295,-0.038093757,0.00176687,0.0,0.015921272,0.0,-0.002253156,0.0
-0.10525019,-0.057186563,0.0031646253,0.324421,0.28447232,0.27346084,-0.40748274,-0.016468208,-0.026213655,0.00176687,0.0,0.02144533,0.0,0.0030785843,0.0
-0.038706094,-0.16313466,0.012898539,0.44463554,0.3083094,0.7210283,0.3089456,0.48015106,-0.011926985,-0.00051156845,0.0,-0.035813462,0.0,0.056212798,0.0
-0.0628489,0.10501021,-0.007910571,0.3660239,0.26666862,-0.08421384,0.23963305,-0.02741862,-0.013265147,0.00176687,0.0,0.005842202,0.0,0.00030660146,0.0
0.18903583,0.029403718,0.0043150485,0.3718362,0.24725758,-0.10846885,-0.03838168,-0.023399502,-0.011844646,-0.00051156845,0.0,0.018831905,0.0,-0.000512125,0.0
0.19734785,0.03509081,0.0032400412,0.4745529,0.3068684,0.6477482,0.2463424,-0.0059813913,0.012776376,-0.00051156845,0.0,0.005412036,0.0,-0.00080289785,0.0
0.14695911,0.039758068,0.0040798187,0.4431303,0.30997506,0.7410948,0.046908773,-0.016215578,0.012776376,-0.00051156845,0.0,0.012687324,0.0,0.00032164494,0.0
-0.069866925,0.10578478,0.0019988606,0.37718686,0.3187317,0.2814932,0.22271816,-0.029856732,0.018575493,-0.00051156845,0.0,0.01172596,0.0,0.000326789,0.0
-0.15497963,0.050333727,0.00035688246,0.31998923,0.33135572,-0.70089954,0.23799814,0.058931604,-0.024593115,-0.00051156845,0.0,0.021103185,0.0,-0.0015457053,0.0
-0.078292616,-0.027212668,-0.0076539717,-0.20265345,-0.11190304,-0.005922322,0.16206126,-0.034281183,-0.018544592,-0.00051156845,0.0,-0.1730495,0.0,-0.0005111128,0.0
-0.099736534,-0.14448935,0.0016141034,0.4285015,0.29292113,0.74323344,0.24784166,-0.011436197,0.026203116,-0.00051156845,0.0,0.019214712,0.0,0.0006123142,0.0
-0.034751616,-0.12031369,0.0038328604,-0.525356,-0.5366711,-0.46007395,0.14476301,-0.003090152,0.020403998,-0.00051156845,0.0,0.017502189,0.0,0.0011200217,0.0
-0.08192513,0.112981066,0.008734795,-0.64233166,-1.4033855,-0.4849213,-0.0137343025,0.0021952167,-0.01712409,7.539305e-05,0.0,0.0065981094,0.0,0.0011377769,0.0
0.28530958,0.012427996,-0.0872526,0.48067063,0.32048696,0.66194344,0.35195982,-0.031875268,-0.013265147,0.00176687,0.0,0.0033979926,0.0,0.00032164494,0.0
0.46663925,-0.012544636,0.0041620187,0.35910308,0.29267454,-0.55074435,0.0058447327,0.06932763,0.012776376,-0.00051156845,0.0,0.0011216941,0.0,0.0004947928,0.0
0.43748724,-0.019732043,-0.0068896604,0.34835583,0.29877433,-0.81780547,0.049517367,-0.011069615,-0.013265147,-0.00051156845,0.0,-0.15285444,0.0,0.0009546929,0.0
-0.10390668,0.02080187,0.0016447011,0.41033763,0.3082564,0.46786448,0.22399238,0.026761556,0.025090087,-0.00051156845,0.0,0.020279406,0.0,-0.00052191067,0.0
-0.07968532,-0.030297501,-0.025423096,-0.33441123,-0.1566992,0.59876937,-0.07150333,-0.013472213,-0.01712409,-0.00051156845,0.0,0.009764091,0.0,-0.0005275163,0.0
0.3338012,0.0038512573,0.0032220776,0.44128466,0.29492941,0.533852,-0.3738975,-0.047560055,0.011973486,-0.00051156845,0.0,0.017097998,0.0,0.00031633663,0.0
-0.036440924,0.07868171,0.0059628687,0.43557918,0.29059452,0.73403305,-0.08603083,-0.004325648,-0.011844646,0.00176687,0.0,0.0044288742,0.0,0.0005098363,0.0
-0.067686334,0.009806844,0.00043180923,0.38593927,0.30475175,0.23339611,0.196784,-0.026772425,-0.018544592,-0.00051156845,0.0,0.020930754,0.0,0.0003214807,0.0
-0.06745053,0.014574952,0.018051349,0.3902954,0.27791458,0.7919862,-0.46379423,0.003065262,-0.011844646,-0.00051156845,0.0,0.004338416,0.0,-0.0017501363,0.0
0.32269016,-0.11188264,0.0003514085,-0.33661932,-0.21256137,0.35595512,0.15384285,0.033529345,0.020403998,-0.00051156845,0.0,0.020318545,0.0,0.00031633663,0.0
-0.044015966,-0.0070392736,0.00036037434,-0.1970521,-0.10509453,-0.0008717583,0.03509824,-0.022066932,0.012776376,-0.00051156845,0.0,0.018838672,0.0,0.00029087748,0.0
0.18718287,0.06398872,0.0015732661,0.4246233,0.31425643,0.41323096,-0.013540765,-0.024305955,0.012776376,-0.00051156845,0.0,0.013407826,0.0,0.00032164494,0.0
-0.061143287,-0.00039294153,0.0071107526,-0.16142762,-0.23321901,-0.71663743,0.021673512,0.007053951,-0.011844646,-0.00051156845,0.0,0.018838672,0.0,-0.0015400995,0.0
-0.057769332,-0.020433713,-0.004912189,0.31280002,0.23181994,-0.2789827,-0.25180662,-0.031038718,-0.014457862,-0.00051156845,0.0,-0.16529603,0.0,0.00031174556,0.0
0.1788342,-0.046190795,-0.004983624,0.3927445,0.29709882,0.22844616,-0.0825034,-0.0027494796,-0.011844646,-0.00051156845,0.0,-0.15285444,0.0,0.00050452794,0.0
0.2926707,0.011021203,0.008547355,0.5081829,0.31820768,0.6277321,0.24846758,0.06180396,0.012776376,-0.00051156845,0.0,0.009176944,0.0,0.00050452794,0.0
0.30891746,-0.015636563,0.006747776,0.42660007,0.29033023,0.5434449,-0.62681574,-0.030578936,0.013691484,-0.00051156845,0.0,0.0134569295,0.0,-0.010003425,0.0
-0.13609152,0.020483233,0.0004100951,0.43155223,0.32485902,0.46376228,0.22919045,-0.02306647,0.025090087,-0.00051156845,0.0,0.019924592,0.0,0.0003214807,0.0
-0.07580643,0.0014973147,0.00043180923,0.33814502,0.26317373,-0.27869505,0.16675635,-0.02724028,-0.015878363,0.00176687,0.0,0.021486064,0.0,-0.0005111128,0.0
-0.016135544,-0.050957102,0.0030931905,-0.6024463,-0.48515838,0.29214266,-0.19488469,-0.024790203,0.013691484,-0.00051156845,0.0,0.018759849,0.0,0.0009427134,0.0
-0.11806371,0.14173695,-0.032611914,0.34474677,0.27430823,0.44463196,-0.29621428,0.020334423,-0.01712409,-0.00051156845,0.0,-0.08151504,0.0,-0.0005275163,0.0
0.040600084,-0.078967996,0.006627855,0.3485686,0.2315976,-0.09117283,-0.19898191,0.003462789,-0.014885687,0.00176687,0.0,0.015190832,0.0,-0.0012195759,0.0
0.20818402,0.006403243,0.0038015954,0.3894371,0.29440334,0.5245406,-0.0030275441,0.016280398,0.012776376,-0.00051156845,0.0,0.014682243,0.0,0.0005098363,0.0
0.34862608,0.091344304,0.0026298082,0.4180757,0.30427966,0.1617011,0.26461616,-0.06505513,-0.013265147,-0.00051156845,0.0,0.0022158679,0.0,0.0005098363,0.0
-0.09691133,-0.025040844,-0.0049654017,0.30650637,0.26247403,-0.46044964,-0.38589293,-0.034179885,-0.01712409,-0.00051156845,0.0,-0.16911824,0.0,0.00094322965,0.0
-0.07577029,-0.002163512,0.0017402027,-0.47182146,-0.8053995,-0.5961676,0.16216774,-0.02012221,-0.018544592,-0.00051156845,0.0,0.020288497,0.0,0.0009442773,0.0
0.3922942,0.011635174,0.0015732661,0.4171724,0.3144466,0.21393892,0.10916766,0.0050999695,-0.013265147,0.00176687,0.0,0.018831905,0.0,0.00031633663,0.0
-0.047846913,0.017412005,0.00036037434,0.37479377,0.266265,0.0457246,0.09818592,0.0027901419,-0.013265147,-0.00051156845,0.0,0.018831905,0.0,0.00049993687,0.0
0.21935588,-0.0030222158,0.0004802954,0.49060825,0.33697218,0.65819305,0.23433845,0.0074546263,0.012776376,-0.00051156845,0.0,0.013078179,0.0,-0.0007972922,0.0
-0.072830975,0.050573234,0.00036037434,0.33011594,0.25843018,-0.25857723,0.2077562,0.00480759,-0.013265147,0.00176687,0.0,0.019259756,0.0,0.00049993687,0.0
-0.0647677,0.15541472,-0.030145418,0.38543954,0.27855477,0.47495598,-0.35126778,0.003872481,-0.011844646,-0.00051156845,0.0,-0.04255903,0.0,-0.0005275163,0.0
0.46086267,-0.09925674,0.0051986882,0.5005702,0.2939756,0.7333867,-0.042877555,-0.007979772,0.020403998,-0.00051156845,0.0,0.012502182,0.0,0.0007953614,0.0
-0.044525445,-0.12315419,0.00042284338,-0.6375591,-0.9314077,0.30384293,0.114439,-0.031300742,-0.032045234,7.539305e-05,0.0,0.023756685,0.0,-0.00094301865,0.0
0.2733665,-0.004369124,0.0011961203,0.2949179,0.25254306,-1.0106397,-0.14539586,-0.029060341,0.012776376,-0.00051156845,0.0,0.019815063,0.0,0.0009546929,0.0
0.36232516,0.07693306,0.0044339783,0.48968026,0.30963865,0.8652441,0.085137084,-0.047901765,0.012776376,-0.00051156845,0.0,0.005412036,0.0,-0.0005229229,0.0
-0.066691644,0.08050285,-0.009675569,0.46368346,0.31150526,0.6893118,0.26090693,-0.025961153,-0.013265147,-0.00051156845,0.0,0.0059528355,0.0,-0.0005275163,0.0
-0.06257128,0.010174878,0.0121328365,0.2991507,0.30237308,-0.7756957,-0.029870741,-0.00805358,-0.011844646,0.00176687,0.0,0.010482994,0.0,0.0011480283,0.0
0.42857218,-0.12365959,0.0011268685,-0.3962728,-1.1589336,-0.46311247,0.1363342,0.045183152,0.020403998,-2.1828835e-05,0.0,0.021558441,0.0,-0.0019566142,0.0
-0.094975755,0.009864768,0.003173591,0.37507218,0.24847281,-0.00838277,-0.012638768,0.0013538197,-0.023172611,0.00176687,0.0,0.021030147,0.0,0.00030643726,0.0
-0.10380922,-0.085935034,0.0014470954,-1.3288484,-2.1471424,0.26830396,-0.015373935,0.07066457,0.013952649,0.00061280857,0.0,0.013630614,0.0,-0.0012229936,0.0
0.24512976,0.024906276,0.0032220776,-0.16359541,-0.43807423,0.4641861,-0.22014423,-0.0004768854,0.011973486,-0.00051156845,0.0,0.017104767,0.0,0.0004942765,0.0
0.03245162,-0.11685402,0.0038328604,0.31449324,0.31220216,-0.72474533,0.1065236,0.0029446185,0.020403998,-0.00051156845,0.0,0.015190832,0.0,-0.0022485624,0.0
-0.08912385,0.002931134,0.0015233456,0.32181102,0.25392783,-0.2606378,0.26559672,0.028257616,0.018575493,-0.00051156845,0.0,0.023128677,0.0,-0.0005111128,0.0
-0.041928347,-0.025134817,0.007175761,-0.27230436,-0.1366205,0.61598474,-0.18272495,-0.00018769858,0.011973486,-0.00051156845,0.0,0.00014298796,0.0,0.00051498035,0.0
-0.11620688,-0.042451397,0.009070407,0.28621513,0.28712663,-0.84758216,-0.26432207,0.008268418,0.026005195,-0.00051156845,0.0,0.0118913315,0.0,-0.0027683252,0.0
0.12742314,0.016385116,0.002866927,0.45261464,0.30892763,0.76057327,0.0709492,-0.0018303776,0.012776376,-0.00051156845,0.0,0.00839467,0.0,0.00050452794,0.0
-0.047674995,-0.0142585905,0.0037483824,-0.55410856,-0.46197724,-0.18549258,0.16759871,0.006876934,-0.013265147,-0.00051156845,0.0,0.015928907,0.0,-0.00077911426,0.0
-0.0682045,0.019844674,0.0015732661,0.36541066,0.3220037,0.29064035,0.19916192,-0.017744932,-0.013265147,0.00176687,0.0,0.019815063,0.0,0.00032164494,0.0
-0.0025355124,-0.07126407,0.0032935124,-0.7013765,-0.8048467,0.41382,-0.4889608,-0.0018999618,0.019490601,-0.00051156845,0.0,0.018696943,0.0,0.0030630245,0.0
-0.072622046,0.082133576,-0.032398816,0.42019007,0.30464292,0.6943412,0.23106848,0.041231558,-0.013265147,-0.00051156845,0.0,0.0052425084,0.0,-0.0005275163,0.0
-0.05078876,0.007953425,0.0031021563,0.35622016,0.28301919,0.461641,-0.4968774,0.015339042,-0.011844646,0.00176687,0.0,0.017097998,0.0,-0.004818278,0.0
-0.05731249,0.08606018,0.0019274255,0.41910732,0.3081607,0.45277542,0.23587313,0.005912445,-0.013265147,-0.00051156845,0.0,0.0059528355,0.0,0.0005098363,0.0
-0.070557095,0.0007560694,0.00055173034,-0.38940042,-0.19009657,0.5285598,0.15774198,-0.01458123,0.025090087,-0.00051156845,0.0,0.02028617,0.0,0.0003214807,0.0
-0.09618429,0.13495858,0.0019988606,0.3354311,0.25806394,-0.25001323,0.22035033,-0.02595859,-0.018544592,0.00176687,0.0,0.00806851,0.0,0.00031174556,0.0
0.1746688,0.10642725,0.00271521,-0.14402941,-0.30134088,-0.5753128,0.30075806,0.067495346,-0.013265147,0.00176687,0.0,0.0075196493,0.0,0.0009600012,0.0
-0.06886008,0.01743094,0.0023610503,-0.17402756,-0.21110341,-0.26448864,0.10747361,0.013483841,0.012776376,-0.00051156845,0.0,0.019111507,0.0,-0.0005167184,0.0
0.2538898,-0.07217062,0.0023869649,0.30126813,0.31261632,-0.6646809,-0.37277701,-0.0023567844,0.013691484,-0.00051156845,0.0,0.019247089,0.0,0.018064734,0.0
-0.06677709,0.0023308492,0.00036037434,0.34947336,0.2682936,-0.27290007,0.18981102,-0.025619883,-0.013265147,-0.00051156845,0.0,0.019104738,0.0,0.00030643726,0.0
0.3232135,0.101613745,0.004669208,0.36126605,0.2858202,0.15246934,-0.46691805,-0.053922284,0.011973486,-0.00051156845,0.0,0.005414349,0.0,0.00094339397,0.0
-0.039490685,0.012119965,0.003173591,0.37388882,0.25238538,0.10093643,-0.089933395,0.0069357567,-0.014457862,-0.00051156845,0.0,0.015005156,0.0,-0.00079108775,0.0
-0.062273555,0.100555465,0.00043180923,0.4114068,0.31991568,0.41782647,0.2197875,0.0065423846,0.015646819,-0.00051156845,0.0,0.015796334,0.0,-0.00080749125,0.0
0.3179988,0.021633217,0.0016931874,0.503376,0.3203107,0.62509227,0.24822244,-0.04710771,0.012776376,-0.00051156845,0.0,0.01808116,0.0,-0.0005229229,0.0
-0.043136414,0.0029469854,0.006257496,0.29531667,0.28309044,-0.88698745,-0.49096623,0.008289279,-0.020165132,-0.00051156845,0.0,0.020918086,0.0,0.018069878,0.0
0.041153856,0.032001846,-0.033323772,0.4369662,0.31170362,0.7409671,0.27123365,0.051848542,0.012776376,-0.00051156845,0.0,0.005412036,0.0,0.00032164494,0.0
-0.05634025,0.005479571,0.0039215162,0.46220776,0.32993752,0.6951724,0.21719614,0.009636919,0.012776376,-0.00051156845,0.0,0.009021926,0.0,-0.0007972922,0.0
-0.047907043,0.041191243,0.0018595,0.34186321,0.2683047,-0.416427,-0.015847845,-0.02949009,-0.011844646,-0.00051156845,0.0,0.018831905,0.0,0.00030660146,0.0
-0.053497154,0.10023982,0.0019274255,-0.21740077,-0.42726284,0.25580445,0.122723065,-0.021113118,0.012776376,-0.00051156845,0.0,0.0056939516,0.0,0.00031122923,0.0
-0.104374304,0.008354262,0.015005444,0.2805366,0.2900073,-0.8649013,-0.3331671,0.012602536,0.024287198,-0.00051156845,0.0,0.011476148,0.0,0.0017848207,0.0
-0.07781165,0.002907129,0.00809766,0.39045656,0.2790126,0.6389541,-0.49645373,-0.047996353,-0.014457862,-0.00051156845,0.0,0.014358321,0.0,0.0030785843,0.0
-0.043146104,-0.13230386,0.0003514085,0.38258848,0.24275234,-0.04546762,0.22218235,-0.01863303,0.020403998,-0.00051156845,0.0,0.023161052,0.0,0.0005921266,0.0
-0.06856158,0.008217332,-0.0032132957,-0.9512987,-1.5820336,-0.46789777,0.19498913,-0.041448064,-0.018544592,-0.0001774288,0.0,0.021659745,0.0,-0.0015281261,0.0
-0.10882904,0.11854406,0.005528427,0.3443741,0.27199513,-0.38536933,0.018106082,0.064092025,0.024287198,-0.00051156845,0.0,0.010742797,0.0,0.00031174556,0.0
-0.065599546,-0.038578574,0.0065746424,0.31175455,0.25235137,-0.44218916,-0.33398744,0.0066241054,0.013691484,-0.00051156845,0.0,0.0108981775,0.0,-0.006934685,0.0
-0.037271433,0.033361353,-0.030145418,0.3283566,0.27578104,0.26770824,-0.7716431,-0.033971403,-0.011844646,-0.00051156845,0.0,-0.046550553,0.0,0.0030787487,0.0
-0.06407996,0.016163059,0.0004802954,0.44458553,0.31406873,0.6287228,0.21121158,0.0061004586,-0.013265147,0.00176687,0.0,0.013078179,0.0,0.000509672,0.0
0.24353978,0.08510534,0.0016931874,0.48117846,0.31526795,0.6295975,0.2271651,-0.019390734,-0.013265147,0.00176687,0.0,0.014390988,0.0,0.00032164494,0.0
-0.057400554,0.0536583,-0.004912189,0.36469334,0.28043133,0.43596718,-0.4555757,-0.002793898,-0.014457862,-0.00051156845,0.0,-0.11703111,0.0,-0.0017557419,0.0
0.36997208,0.022531036,0.002866927,0.50371593,0.30959508,0.88855493,0.118208,-0.047266915,0.012776376,-0.00051156845,0.0,0.0136704855,0.0,0.00031633663,0.0
-0.09812477,0.02354284,0.0029383618,0.46611673,0.3105544,0.88147736,0.2242785,-0.012047232,0.018575493,-0.00051156845,0.0,0.014631156,0.0,0.000509672,0.0
-0.06242542,0.12013051,0.00062109024,0.3402784,0.25756615,-0.25371468,0.22322501,0.021104094,0.012776376,-0.00051156845,0.0,0.0013945285,0.0,0.0004947928,0.0
-0.024511503,0.099719785,-0.0063925935,-0.39205265,-0.19068168,0.50310224,0.1637311,-0.032367233,-0.013265147,-0.00051156845,0.0,-0.10852079,0.0,-0.0005229229,0.0
-0.058006067,0.0046110405,-0.027929649,0.3269099,0.2678104,0.16045143,-0.50074005,-0.020202102,-0.01712409,-0.00051156845,0.0,0.007085347,0.0,0.0009485381,0.0
-0.13182394,-0.015205935,0.0024584,0.26274854,0.3111791,-0.7147997,-0.54405504,0.03692708,-0.026213655,0.00176687,0.0,0.014705048,0.0,0.018069878,0.0
-0.08532534,0.007759209,0.0023610503,0.32443312,0.317284,-0.6783026,0.18939343,-0.014927338,-0.013265147,0.00176687,0.0,0.019104738,0.0,0.00066170073,0.0
0.42680973,0.0045926245,0.0039215162,0.4963096,0.30828142,0.7158289,0.12311099,0.0037982762,0.012776376,-0.00051156845,0.0,0.014682243,0.0,-0.0007972922,0.0
0.36824852,0.08235941,0.0032210867,0.4659889,0.31556702,0.6541781,0.053629115,-0.005331246,-0.013265147,0.00176687,0.0,0.00013621981,0.0,-0.00080289785,0.0
-0.072590716,0.10840379,0.008734795,-0.1381223,-0.231609,-0.6931897,0.011625966,-0.026534127,0.017772604,-0.00051156845,0.0,0.0070921155,0.0,0.0009651453,0.0
